SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,40887,Ashland,AL,36251,115000,3,2.5,,,13068,2007,1,Garage,49,Active,,,,,115000,,,http://www.redfin.com/AL/Ashland/40887-Alabama-9-36251/home/103649935,Greater Alabama MLS,739747,SonUp Real Estate,N,Y,33.200479,-85.8978462,false
MLS Listing,Single Family Residential,180 Pleasant Hill Rd,Ashland,AL,36251,165900,3,2.5,,,208652,1985,0,,145,Active,,,,2016-02-05,169900,,,http://www.redfin.com/AL/Ashland/180-Pleasant-Hill-Rd-36251/home/80679556,Greater Alabama MLS,621957,"Mountain Streams Realty, Inc.",N,Y,33.1937518,-85.9312844,false
MLS Listing,Vacant Land,Slaughter Mill Rd Unit 15 acres,Ashland,AL,36251,32900,,,Clay County,,653400,,0,,49,Active,,,,,32900,,,http://www.redfin.com/AL/Ashland/Slaughter-Mill-Rd-36251/unit-15-acres/home/103648738,Greater Alabama MLS,739691,"Mountain Streams Realty, Inc.",N,Y,33.1934394836426,-85.9222412109375,false
MLS Listing,Single Family Residential,1493 Pepper Rd,Ashland,AL,36251,489900,4,3.5,,,993168,2007,3,,145,Active,,,,,489900,,,http://www.redfin.com/AL/Ashland/1493-Pepper-RD-36251/home/95224019,Greater Alabama MLS,625320,RealtySouth-MB-Crestline,N,Y,33.1774629,-85.916005,false

