SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,68 Byrd St,Munford,AL,36268,89900,3,2.0,,,14810,1985,2,,42,Active,,,,,89900,2014-06-10,62500.0,http://www.redfin.com/AL/Munford/68-Byrd-St-36268/home/80787868,Greater Alabama MLS,740372,Porter and Porter,N,Y,33.527388,-85.95451,false
MLS Listing,Single Family Residential,40 Pine St,Munford,AL,36268,143000,3,2.5,Whispering Pines,,87120,1978,0,,15,Active,,,,,143000,,,http://www.redfin.com/AL/Munford/40-Pine-St-36268/home/86056918,Greater Alabama MLS,742931,Keller Williams Realty Group,N,Y,33.528162,-85.964566,false
MLS Listing,Single Family Residential,95 Mcelderly Rd,Munford,AL,36268,64900,2,1.0,,,20908,1945,0,,33,Active,,,,,64900,,,http://www.redfin.com/AL/Munford/95-Mcelderry-RD-36268/home/86056648,Greater Alabama MLS,741145,Keller Williams Realty Group,N,Y,33.525523,-85.959852,false
MLS Listing,Single Family Residential,140 Mitchell St,Munford,AL,36268,65000,3,2.0,,,33541,1916,3,Garage,145,Active,,,,2016-01-05,69000,,,http://www.redfin.com/AL/Munford/140-Mitchell-St-36268/home/101750483,Greater Alabama MLS,630475,ERA King Real Estate,N,Y,33.531626,-85.952284,false
MLS Listing,Single Family Residential,172 Camp St,Munford,AL,36268,49900,3,1.5,Dial Carter,,20037,1960,1,Garage,60,Active,,,,,49900,,,http://www.redfin.com/AL/Munford/172-Camp-St-36268/home/80785265,Greater Alabama MLS,738709,Keller Williams Realty Group,N,Y,33.521015,-85.95877,false
MLS Listing,Single Family Residential,130 Oak St,Munford,AL,36268,399900,5,4.0,Whispering Pines,,,2004,6,Garage,145,Active,,,,,399900,,,http://www.redfin.com/AL/Munford/130-Oak-St-36268/home/80789727,Greater Alabama MLS,628450,AlaHomes Realty,N,Y,33.529405,-85.965918,false
MLS Listing,Single Family Residential,28 Cherry Blossom Ln,Munford,AL,36268,229900,4,3.0,Hickory Hills,,34848,2008,2,Garage,134,Active,,,,2016-01-04,239900,,,http://www.redfin.com/AL/Munford/28-Cherry-Blossom-Ln-36268/home/86054261,Greater Alabama MLS,733777,Keller Williams Realty Group,N,Y,33.517883,-85.967586,false
MLS Listing,Vacant Land,Ledbetter Rd Unit 3 AC,Munford,AL,36268,25000,,,,,130680,,0,,145,Active,,,,2015-11-04,29900,,,http://www.redfin.com/AL/Munford/Ledbetter-Rd-36268/unit-3-AC/home/101764788,Greater Alabama MLS,614710,Keller Williams Realty Group,N,Y,33.53655,-85.967157,false

