SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Vacant Land,0 Barron St Unit o,Steele,AL,35987,195000,,,,,1960200,,0,,47,Active,,,,,195000,,,http://www.redfin.com/AL/Steele/Barron-St-35987/unit-o/home/103673466,Greater Alabama MLS,739946,Brik Realty,N,Y,33.9289817576522,-86.2012386322021,false
MLS Listing,Vacant Land,8306 #0,Steele,AL,35987,89000,,,,,827640,,0,,145,Active,,,,,89000,,,http://www.redfin.com/AL/Steele/8306-Steele-Gap-Rd-35987/unit-0/home/103513520,Greater Alabama MLS,620141,Keller Williams Realty Bham,N,Y,33.94701,-86.1955338,false
MLS Listing,Vacant Land,1355 Unit 33 ACRES,Steele,AL,35987,154800,,,,,1437480,,0,,119,Active,,,,2016-01-14,174800,,,http://www.redfin.com/AL/Steele/1355-Alabama-7-35987/unit-33-ACRES/home/102091297,Greater Alabama MLS,619571,ERA King Real Estate Pell City,N,Y,33.91838,-86.2266209,false
MLS Listing,Ranch,184 Wood St,Steele,AL,35987,345000,3,2.5,,,3833280,1976,4,Garage,145,Active,,,,2015-11-09,355900,,,http://www.redfin.com/AL/Steele/184-Wood-St-35987/home/101749796,Greater Alabama MLS,722818,RealtySouth-Oneonta/Blount Co,N,Y,33.9357065,-86.1941361,false
MLS Listing,Vacant Land,Beason Cove Rd #9,Steele,AL,35987,64900,,,Argo/Springville/Steele,,479160,,0,,145,Active,,,,,64900,,,http://www.redfin.com/AL/Steele/9-Beason-Cove-Rd-35987/unit-9/home/101763730,Greater Alabama MLS,724362,Kell Realty,N,Y,33.92191,-86.242992,false

