SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,90 Cedar Ln,Ragland,AL,35131,310000,6,4.5,,,1742400,1988,2,Garage,145,Active,,,,2016-03-15,320000,,,http://www.redfin.com/AL/Ragland/90-Cedar-Ln-35131/home/80607427,Greater Alabama MLS,731801,Lovejoy Realty,N,Y,33.715951,-86.172702,false
MLS Listing,Mobile/Manufactured Home,955 Macedonia Rd,Ragland,AL,35131,75000,4,2.0,,,139392,1994,1,,14,Active,,,,,75000,,,http://www.redfin.com/AL/Ragland/955-Macedonia-Rd-35131/home/80648282,Greater Alabama MLS,743156,Keller Williams Realty Group,N,Y,33.755622,-86.145325,false
MLS Listing,Vacant Land,0 Woods Bend Rd #0,Ragland,AL,35131,148000,,,,,971388,,0,,145,Active,,,,2015-11-02,191900,,,http://www.redfin.com/AL/Ragland/0-Woods-Bend-Rd-35131/unit-0/home/101764416,Greater Alabama MLS,725854,ERA King Real Estate Pell City,N,Y,33.708168,-86.161774,false
MLS Listing,Vacant Land,0 Bridge Creek Dr Unit 30 ACRES (Unable to map),Ragland,AL,35131,770000,,,,,1306800,,0,,145,Active,,,,,770000,,,http://www.redfin.com/AL/Ragland/Bridge-Creek-Dr-Unknown/unit-30-ACRES/home/101762917,Greater Alabama MLS,594227,ERA King - Lincoln,N,Y,,,false
MLS Listing,Mobile/Manufactured Home,815 Mockingbird Dr,Ragland,AL,35131,124900,3,2.0,Eagle Cove Estates,,113256,2003,2,,145,Active,,,,,124900,,,http://www.redfin.com/AL/Ragland/815-Mocking-Bird-Dr-35131/home/80648288,Greater Alabama MLS,732577,Fields/Gossett Realty,N,Y,33.746972,-86.082145,false

