SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,731 Ashland Ave,Wadley,AL,36276,69000,4,2.0,,,21780,1960,0,,49,Active,,,,,69000,,,http://www.redfin.com/AL/Wadley/731-Ashland-Ave-36276/home/95193956,Greater Alabama MLS,739723,Southeastern Realty & Auction,N,Y,33.1245235,-85.5722302,false
MLS Listing,Single Family Residential,216 Welch St,Wadley,AL,36276,295000,5,5.0,,,196020,1991,2,Garage,145,Active,,,,2016-01-21,349000,,,http://www.redfin.com/AL/Wadley/216-Welch-St-36276/home/101748596,Greater Alabama MLS,728475,Southeastern Realty & Auction,N,Y,33.1198614889797,-85.5742659419775,false
MLS Listing,Vacant Land,Lot 26 Sunset Rdg #26,Wedowee,AL,36278,164000,,,Creek Crossing,,20037,,0,,145,Active,,,,,164000,,,http://www.redfin.com/AL/Wedowee/Lot-26-Sunset-Rdg-36278/unit-26/home/101762521,Greater Alabama MLS,610955,Hunter Bend Realty,N,Y,33.1204681,-85.5643768,false
MLS Listing,Single Family Residential,175,Wadley,AL,36276,59500,4,2.0,,,348480,1920,0,,96,Active,,,,,59500,,,http://www.redfin.com/AL/Wadley/175-Old-Wadley-Rd-36276/home/102282787,Greater Alabama MLS,736213,SonUp Real Estate,N,Y,33.1248696148396,-85.5811055749655,false
MLS Listing,Single Family Residential,554 Roberts St,Wadley,AL,36276,29900,3,1.0,,,29620,1950,0,,2,Active,,,,,29900,,,http://www.redfin.com/AL/Wadley/554-Roberts-St-36276/home/104222122,Greater Alabama MLS,744362,Wedowee Lake & Lands Realty,N,Y,33.1248173,-85.5697612,false

